--- Atoms: 
T('2874', '1697') Truth=[0]
T('4448', '1193') Truth=[0.59]
T('1647', '1100') Truth=[0.59]
T('4915', '4894') Truth=[0.59]
T('3560', '1132') Truth=[0]
T('3560', '1131') Truth=[0]
T('2330', '821') Truth=[0.59]
T('2371', '45') Truth=[0]
T('1956', '1853') Truth=[0]
T('205', '2898') Truth=[0]
T('979', '3844') Truth=[0]
T('3895', '2000') Truth=[0.59]
T('1237', '2029') Truth=[0.59]
T('573', '703') Truth=[0]
T('12', '610') Truth=[0.59]
T('2535', '4169') Truth=[0]
T('89', '1491') Truth=[0]
T('4915', '4842') Truth=[0.59]
T('4915', '4841') Truth=[0.59]
T('4915', '4844') Truth=[0.59]
T('3813', '2138') Truth=[0]
T('2440', '3002') Truth=[0]
T('2392', '2290') Truth=[0.59]
T('1196', '1193') Truth=[0.59]
T('1315', '1529') Truth=[0.59]
T('402', '189') Truth=[0]
T('2200', '3222') Truth=[0]
T('3198', '3674') Truth=[0.59]
T('3198', '3675') Truth=[0.59]
T('3198', '3676') Truth=[0.59]
T('3524', '4670') Truth=[0]
T('3198', '3670') Truth=[0.59]
T('402', '187') Truth=[0]
T('2377', '45') Truth=[0.59]
T('346', '2968') Truth=[0.59]
T('3198', '3677') Truth=[0.59]
T('3595', '2056') Truth=[0.59]
T('506', '1529') Truth=[0.59]
T('2446', '2570') Truth=[0.59]
T('610', '2496') Truth=[0]
T('2672', '33') Truth=[0.59]
T('4915', '4839') Truth=[0.59]
T('102', '4923') Truth=[0]
T('4915', '4838') Truth=[0.59]
T('2098', '2289') Truth=[0.59]
T('2753', '3729') Truth=[0]
T('145', '4457') Truth=[0.59]
T('4915', '4831') Truth=[0.59]
T('610', '2490') Truth=[0]
T('4915', '4830') Truth=[0.59]
T('610', '2491') Truth=[0]
T('760', '3717') Truth=[0]
T('3895', '3343') Truth=[0.59]
T('105', '1855') Truth=[0]
T('2744', '2549') Truth=[0]
T('3198', '3680') Truth=[0]
T('2040', '2014') Truth=[0]
T('2744', '2547') Truth=[0]
T('3198', '3681') Truth=[0.59]
T('1800', '232') Truth=[0]
T('1674', '1676') Truth=[0]
T('1116', '1280') Truth=[0]
T('3198', '3683') Truth=[0.59]
T('3875', '4023') Truth=[0]
T('3875', '4024') Truth=[0]
T('3766', '3118') Truth=[0]
T('837', '4205') Truth=[0.59]
T('2378', '368') Truth=[0]
T('3875', '4029') Truth=[0]
T('45', '1993') Truth=[0]
T('3767', '3118') Truth=[0]
T('3808', '2250') Truth=[0]
T('4915', '4862') Truth=[0.59]
T('4194', '1430') Truth=[0]
T('4915', '4861') Truth=[0.59]
T('4733', '3023') Truth=[0.59]
T('2165', '1000') Truth=[0.59]
T('223', '2654') Truth=[0.59]
T('2744', '2550') Truth=[0]
T('3808', '978') Truth=[0]
T('2287', '2688') Truth=[0.59]
T('3948', '3636') Truth=[0]
T('3595', '2070') Truth=[0]
T('2389', '2390') Truth=[0]
T('4915', '4870') Truth=[0.59]
T('2308', '301') Truth=[0]
T('1583', '4068') Truth=[0.59]
T('572', '2010') Truth=[0]
T('1956', '4937') Truth=[0.59]
T('4006', '285') Truth=[0.59]
T('223', '2648') Truth=[0]
T('1228', '2141') Truth=[0.59]
T('140', '590') Truth=[0.19]
T('860', '853') Truth=[0.59]
T('4670', '1943') Truth=[0]
T('1228', '2142') Truth=[0.59]
T('2330', '869') Truth=[0.59]
T('4915', '4851') Truth=[0.59]
T('4559', '779') Truth=[0]
T('4915', '4850') Truth=[0.59]
T('4915', '4853') Truth=[0.59]
T('1547', '1410') Truth=[0]
T('4991', '2133') Truth=[0.59]
T('4915', '4855') Truth=[0.59]
T('2330', '867') Truth=[0.59]
T('3720', '2') Truth=[0.59]
T('2966', '4347') Truth=[0]
T('4666', '43') Truth=[0]
T('2165', '1019') Truth=[0.59]
T('4476', '2995') Truth=[0]
T('3545', '2673') Truth=[0]
T('326', '2338') Truth=[0]
T('2631', '800') Truth=[0.59]
T('3101', '3097') Truth=[0.17]
T('3101', '3096') Truth=[0.17]
T('3965', '1660') Truth=[0.59]
T('2040', '2038') Truth=[0]
T('3441', '1666') Truth=[0]
T('3101', '3095') Truth=[0.17]
T('2289', '1347') Truth=[0.59]
T('2755', '3729') Truth=[0.01]
T('4915', '4804') Truth=[0.59]
T('1142', '1700') Truth=[0.59]
T('1956', '4081') Truth=[0]
T('2731', '2685') Truth=[0.51]
T('3514', '2138') Truth=[0]
T('4915', '4808') Truth=[0.59]
T('1082', '1545') Truth=[0]
T('3090', '2674') Truth=[0]
T('223', '2671') Truth=[0.59]
T('4915', '4800') Truth=[0.59]
T('1584', '2259') Truth=[0.59]
T('3647', '2319') Truth=[0.59]
T('603', '425') Truth=[0]
T('4915', '4802') Truth=[0.59]
T('968', '526') Truth=[0]
T('3176', '4340') Truth=[0.59]
T('2533', '205') Truth=[0]
T('1990', '528') Truth=[0]
T('968', '522') Truth=[0.59]
T('3514', '2136') Truth=[0]
T('1185', '1237') Truth=[0]
T('46', '1993') Truth=[0.59]
T('4733', '1258') Truth=[0.59]
T('2753', '1983') Truth=[0]
T('3023', '3929') Truth=[0.59]
T('2395', '2227') Truth=[0.59]
T('4533', '140') Truth=[0]
T('28', '1347') Truth=[0.59]
T('2390', '973') Truth=[0.07]
T('2692', '2204') Truth=[0]
T('2390', '972') Truth=[0]
T('3698', '411') Truth=[0.59]
T('967', '521') Truth=[0.59]
T('1922', '2692') Truth=[0]
T('463', '2444') Truth=[0]
T('1327', '512') Truth=[0.11]
T('272', '2080') Truth=[0]
T('1366', '1741') Truth=[0.59]
T('3351', '2289') Truth=[0.59]
T('3005', '1558') Truth=[0]
T('3514', '2141') Truth=[0]
T('3514', '2142') Truth=[0]
T('1477', '2638') Truth=[0]
T('533', '75') Truth=[0.59]
T('4687', '952') Truth=[0.59]
T('3892', '2000') Truth=[0.59]
T('3481', '1188') Truth=[0]
T('3487', '2444') Truth=[0]
T('1051', '1052') Truth=[0.59]
T('3746', '2078') Truth=[0]
T('2733', '2685') Truth=[0.3]
T('4382', '4068') Truth=[0.59]
T('2390', '968') Truth=[0]
T('545', '260') Truth=[0]
T('4915', '4824') Truth=[0.59]
T('3054', '992') Truth=[0.59]
T('3273', '1856') Truth=[0]
T('1048', '2451') Truth=[0]
T('3644', '1035') Truth=[0]
T('2390', '971') Truth=[0]
T('1188', '2509') Truth=[0]
T('2448', '3854') Truth=[0.59]
T('4194', '2722') Truth=[0]
T('3005', '1568') Truth=[0]
T('4037', '4651') Truth=[0]
T('2196', '686') Truth=[0]
T('3556', '22') Truth=[0]
T('180', '2247') Truth=[0.59]
T('2096', '2289') Truth=[0.59]
T('2448', '3858') Truth=[0]
T('3198', '3657') Truth=[0.59]
T('3892', '3343') Truth=[0.59]
T('3198', '3658') Truth=[0.59]
T('2994', '4807') Truth=[0]
T('4568', '4512') Truth=[0.15]
T('625', '1009') Truth=[0]
T('3526', '4642') Truth=[0]
T('979', '4301') Truth=[0]
T('1583', '2235') Truth=[0]
T('1990', '3114') Truth=[0]
T('3023', '3948') Truth=[0]
T('545', '4190') Truth=[0]
T('565', '2170') Truth=[0]
T('2519', '414') Truth=[0.59]
T('4915', '4810') Truth=[0.59]
T('383', '384') Truth=[0.59]
T('4915', '4813') Truth=[0.59]
T('1123', '1986') Truth=[0]
T('2448', '3863') Truth=[0.59]
T('3198', '3662') Truth=[0.59]
T('4048', '2770') Truth=[0.59]
T('1370', '2966') Truth=[0]
T('2448', '3865') Truth=[0.59]
T('4041', '3228') Truth=[0]
T('2755', '1983') Truth=[0.02]
T('2448', '3861') Truth=[0.59]
T('4136', '4388') Truth=[0]
T('645', '2974') Truth=[0.59]
T('3682', '2727') Truth=[0.59]
T('3021', '2638') Truth=[0]
T('3551', '2523') Truth=[0]
T('3198', '3667') Truth=[0.59]
T('4274', '534') Truth=[0]
T('3198', '3669') Truth=[0.59]
T('1992', '3166') Truth=[0.59]
T('2820', '4243') Truth=[0.59]
T('4990', '4718') Truth=[0]
T('1640', '4205') Truth=[0.59]
T('3220', '3370') Truth=[0.59]
T('2420', '4571') Truth=[0.59]
T('544', '298') Truth=[0.14]
T('2390', '2234') Truth=[0]
T('631', '2250') Truth=[0.27]
T('2127', '686') Truth=[0.59]
T('4742', '3744') Truth=[0.59]
T('2487', '3370') Truth=[0.11]
T('629', '4978') Truth=[0.59]
T('631', '978') Truth=[0]
T('4093', '2192') Truth=[0]
T('547', '4190') Truth=[0]
T('4923', '2931') Truth=[0]
T('2080', '272') Truth=[0]
T('4992', '2986') Truth=[0]
T('1863', '4256') Truth=[0]
T('2420', '3257') Truth=[0.59]
T('1212', '4008') Truth=[0.59]
T('546', '260') Truth=[0]
T('2572', '2759') Truth=[0]
T('402', '4948') Truth=[0]
T('2738', '3905') Truth=[0.59]
T('3106', '3898') Truth=[0.59]
T('2552', '3448') Truth=[0.59]
T('1197', '2406') Truth=[0.49]
T('4330', '3304') Truth=[0]
T('2825', '4207') Truth=[0.59]
T('1948', '1965') Truth=[0.59]
T('4033', '4653') Truth=[0]
T('2532', '4139') Truth=[0]
T('652', '1579') Truth=[0]
T('1562', '22') Truth=[0]
T('2127', '4568') Truth=[0]
T('3422', '4912') Truth=[0.59]
T('1937', '2509') Truth=[0]
T('2674', '2471') Truth=[0.59]
T('1492', '3733') Truth=[0.59]
T('3422', '4908') Truth=[0.59]
T('3422', '4909') Truth=[0.59]
T('3422', '4907') Truth=[0.59]
T('2315', '4964') Truth=[0]
T('3422', '4905') Truth=[0.59]
T('3005', '2856') Truth=[0]
T('3524', '704') Truth=[0]
T('4992', '4718') Truth=[0]
T('297', '505') Truth=[0.59]
T('1764', '1477') Truth=[0]
T('1942', '3722') Truth=[0.59]
T('3636', '2477') Truth=[0]
T('4033', '4648') Truth=[0]
T('1936', '3838') Truth=[0]
T('306', '495') Truth=[0]
T('2460', '4920') Truth=[0]
T('1491', '3741') Truth=[0]
T('491', '1685') Truth=[0]
T('3559', '22') Truth=[0]
T('967', '3195') Truth=[0.59]
T('4046', '2759') Truth=[0]
T('4428', '4424') Truth=[0]
T('4274', '1393') Truth=[0]
T('249', '1964') Truth=[0]
T('3422', '4916') Truth=[0.59]
T('3422', '4913') Truth=[0.59]
T('491', '1680') Truth=[0]
T('3422', '4914') Truth=[0.59]
T('4033', '4650') Truth=[0]
T('2554', '2111') Truth=[0.59]
T('4033', '4651') Truth=[0]
T('3881', '2159') Truth=[0]
T('4033', '4652') Truth=[0]
T('402', '4960') Truth=[0.59]
T('602', '3091') Truth=[0.15]
T('2646', '737') Truth=[0]
T('3997', '1339') Truth=[0]
T('4068', '4382') Truth=[0]
T('747', '4332') Truth=[0.59]
T('3582', '3581') Truth=[0]
T('2028', '1857') Truth=[0.23]
T('3770', '3973') Truth=[0.59]
T('3754', '1588') Truth=[0]
T('3997', '3996') Truth=[0]
T('1586', '4920') Truth=[0]
T('2744', '491') Truth=[0]
T('1903', '3412') Truth=[0.59]
T('3332', '4339') Truth=[0.59]
T('1491', '69') Truth=[0]
T('3510', '2230') Truth=[0.59]
T('1846', '616') Truth=[0.59]
T('2508', '3280') Truth=[0]
T('968', '477') Truth=[0.59]
T('2781', '2149') Truth=[0]
T('2622', '129') Truth=[0.59]
T('968', '471') Truth=[0.59]
T('2731', '2733') Truth=[0]
T('3053', '1035') Truth=[0]
T('2440', '2641') Truth=[0.59]
T('4237', '1091') Truth=[0]
T('781', '1688') Truth=[0]
T('4164', '1884') Truth=[0]
T('1884', '1853') Truth=[0]
T('321', '4071') Truth=[0.59]
T('650', '602') Truth=[0]
T('2650', '628') Truth=[0.59]
T('2312', '3745') Truth=[0.59]
T('3566', '4246') Truth=[0.59]
T('1569', '3867') Truth=[0.59]
T('2328', '4095') Truth=[0]
T('4679', '2423') Truth=[0.59]
T('2358', '4577') Truth=[0.59]
T('185', '3481') Truth=[0]
T('53', '2225') Truth=[0.59]
T('4736', '3959') Truth=[0.59]
T('2124', '4683') Truth=[0.59]
T('3925', '2650') Truth=[0]
T('3524', '1667') Truth=[0.59]
T('1964', '3590') Truth=[0]
T('4994', '1741') Truth=[0.59]
T('3349', '2416') Truth=[0.59]
T('2147', '2633') Truth=[0]
T('2176', '4072') Truth=[0.59]
T('4249', '3589') Truth=[0.59]
T('344', '763') Truth=[0.2]
T('4754', '1942') Truth=[0.59]
T('3349', '2415') Truth=[0.59]
T('3925', '2671') Truth=[0.59]
T('45', '2373') Truth=[0]
T('486', '4738') Truth=[0.59]
T('45', '2371') Truth=[0]
T('4754', '1949') Truth=[0.59]
T('3925', '1337') Truth=[0]
T('4206', '2729') Truth=[0.59]
T('69', '1635') Truth=[0]
T('4206', '2725') Truth=[0.23]
T('1123', '369') Truth=[0]
T('3954', '176') Truth=[0.59]
T('1395', '3206') Truth=[0.59]
T('3612', '603') Truth=[0]
T('4375', '2464') Truth=[0]
T('372', '2583') Truth=[0]
T('2487', '875') Truth=[0.25]
T('46', '2373') Truth=[0]
T('187', '3481') Truth=[0]
T('318', '1932') Truth=[0.59]
T('875', '3280') Truth=[0.17]
T('611', '292') Truth=[0.59]
T('2136', '1409') Truth=[0]
T('2926', '3578') Truth=[0.59]
T('2423', '1546') Truth=[0.59]
T('2556', '1723') Truth=[0]
T('1525', '1743') Truth=[0]
T('2197', '779') Truth=[0]
T('3205', '3662') Truth=[0.59]
T('3205', '3667') Truth=[0.59]
T('463', '223') Truth=[0]
T('4733', '3929') Truth=[0.59]
T('318', '1927') Truth=[0.59]
T('3205', '3669') Truth=[0.59]
T('1884', '4937') Truth=[0.59]
T('565', '2919') Truth=[0]
T('760', '4130') Truth=[0.59]
T('478', '2235') Truth=[0]
T('2549', '1852') Truth=[0]
T('3839', '638') Truth=[0.59]
T('714', '2974') Truth=[0]
T('223', '425') Truth=[0.59]
T('2952', '2785') Truth=[0.59]
T('4223', '356') Truth=[0.59]
T('4586', '3074') Truth=[0]
T('218', '3139') Truth=[0.59]
T('3506', '3607') Truth=[0]
T('3205', '3670') Truth=[0.59]
T('1993', '4508') Truth=[0]
T('127', '1557') Truth=[0]
T('2932', '2149') Truth=[0.59]
T('2007', '3854') Truth=[0.59]
T('2007', '3858') Truth=[0]
T('3984', '4525') Truth=[0.59]
T('1395', '3265') Truth=[0]
T('4666', '3881') Truth=[0]
T('1341', '2574') Truth=[0.59]
T('3241', '2714') Truth=[0.59]
T('3205', '3674') Truth=[0.59]
T('320', '197') Truth=[0.59]
T('3422', '1907') Truth=[0.59]
T('3205', '3675') Truth=[0.59]
T('2104', '102') Truth=[0]
T('3560', '22') Truth=[0]
T('3205', '3676') Truth=[0.59]
T('3220', '3416') Truth=[0.59]
T('3205', '3677') Truth=[0.59]
T('3744', '4741') Truth=[0.59]
T('1948', '4282') Truth=[0]
T('1491', '74') Truth=[0]
T('3549', '3153') Truth=[0.59]
T('4733', '3948') Truth=[0]
T('3073', '2974') Truth=[0.59]
T('517', '3124') Truth=[0.59]
T('2932', '3484') Truth=[0.59]
T('1491', '70') Truth=[0]
T('2218', '570') Truth=[0.59]
T('129', '1569') Truth=[0.59]
T('2007', '3863') Truth=[0.59]
T('3175', '2682') Truth=[0]
T('3850', '4379') Truth=[0.59]
T('2007', '3861') Truth=[0.59]
T('1394', '3265') Truth=[0]
T('3205', '3681') Truth=[0.59]
T('3205', '3683') Truth=[0.59]
T('3851', '427') Truth=[0]
T('2007', '3865') Truth=[0.59]
T('2138', '1409') Truth=[0]
T('4493', '4582') Truth=[0.59]
T('3205', '3680') Truth=[0]
T('3481', '2509') Truth=[0]
T('4566', '1523') Truth=[0.59]
T('2035', '1711') Truth=[0.59]
T('3684', '686') Truth=[0]
T('4599', '4246') Truth=[0.59]
T('1491', '89') Truth=[0]
T('3581', '3582') Truth=[0]
T('2926', '2271') Truth=[0]
T('2780', '3464') Truth=[0.59]
T('4164', '1853') Truth=[0]
T('2147', '3925') Truth=[0]
T('2911', '1912') Truth=[0.59]
T('1491', '87') Truth=[0]
T('4018', '4948') Truth=[0]
T('4881', '3098') Truth=[0]
T('4195', '3274') Truth=[0]
T('3318', '3236') Truth=[0]
T('2077', '2598') Truth=[0]
T('4118', '752') Truth=[0]
T('838', '1983') Truth=[0.59]
T('1862', '2582') Truth=[0.59]
T('4356', '4487') Truth=[0]
T('4356', '4485') Truth=[0]
T('2784', '4757') Truth=[0]
T('2784', '4756') Truth=[0]
T('1938', '495') Truth=[0.59]
T('3996', '1339') Truth=[0]
T('3996', '3997') Truth=[0]
T('306', '3858') Truth=[0]
T('172', '165') Truth=[0.59]
T('70', '726') Truth=[0]
T('4221', '4274') Truth=[0]
T('3422', '4130') Truth=[0.59]
T('2197', '2892') Truth=[0]
T('4836', '4905') Truth=[0.59]
T('1391', '3206') Truth=[0.59]
T('4836', '4907') Truth=[0.59]
T('3808', '116') Truth=[0]
T('4836', '4909') Truth=[0.59]
T('834', '2430') Truth=[0]
T('4836', '4908') Truth=[0.59]
T('1491', '314') Truth=[0]
T('1398', '1423') Truth=[0.59]
T('2127', '2849') Truth=[0.59]
T('3929', '3080') Truth=[0]
T('2965', '495') Truth=[0.59]
T('1491', '312') Truth=[0]
T('4836', '4912') Truth=[0.59]
T('4164', '4081') Truth=[0]
T('4836', '4914') Truth=[0.59]
T('2660', '2659') Truth=[0]
T('4836', '4913') Truth=[0.59]
T('1877', '232') Truth=[0]
T('3310', '633') Truth=[0.59]
T('3442', '3441') Truth=[0]
T('2773', '3524') Truth=[0]
T('116', '2147') Truth=[0]
T('1424', '1138') Truth=[0.59]
T('1412', '424') Truth=[0.59]
T('3307', '2012') Truth=[0.59]
T('2869', '2015') Truth=[0.59]
T('223', '463') Truth=[0]
T('2669', '495') Truth=[0.59]
T('1481', '3088') Truth=[0.59]
T('2660', '2661') Truth=[0]
T('4188', '3338') Truth=[0.59]
T('2221', '3022') Truth=[0.59]
T('2660', '2662') Truth=[0]
T('2633', '2147') Truth=[0]
T('1956', '4988') Truth=[0]
T('1086', '2011') Truth=[0.59]
T('2661', '2659') Truth=[0]
T('522', '428') Truth=[0.59]
T('189', '3481') Truth=[0.59]
T('4493', '1480') Truth=[0.59]
T('561', '1660') Truth=[0.59]
T('2620', '4048') Truth=[0]
T('3985', '2770') Truth=[0.59]
T('2420', '1557') Truth=[0]
T('172', '164') Truth=[0.59]
T('172', '161') Truth=[0.59]
T('4227', '4226') Truth=[0]
T('3851', '1296') Truth=[0]
T('4227', '4228') Truth=[0]
T('491', '781') Truth=[0]
T('2661', '2660') Truth=[0]
T('3111', '390') Truth=[0.59]
T('3682', '3250') Truth=[0.59]
T('2661', '2662') Truth=[0]
T('779', '2238') Truth=[0.59]
T('1608', '1610') Truth=[0.59]
T('3851', '1297') Truth=[0]
T('3958', '992') Truth=[0.59]
T('1287', '1838') Truth=[0]
T('4736', '495') Truth=[0.59]
T('2547', '1852') Truth=[0]
T('3859', '3854') Truth=[0.59]
T('2898', '2527') Truth=[0]
T('1801', '232') Truth=[0]
T('718', '1666') Truth=[0]
T('1608', '1606') Truth=[0.59]
T('105', '103') Truth=[0]
T('2671', '3835') Truth=[0]
T('2440', '495') Truth=[0]
T('2102', '2289') Truth=[0.59]
T('2662', '2659') Truth=[0]
T('546', '4981') Truth=[0.23]
T('1428', '2406') Truth=[0.59]
T('3332', '2563') Truth=[0.59]
T('3859', '3858') Truth=[0]
T('2744', '4382') Truth=[0]
T('4495', '4504') Truth=[0.59]
T('3329', '1320') Truth=[0.59]
T('4226', '4227') Truth=[0]
T('1209', '1919') Truth=[0]
T('4226', '4228') Truth=[0]
T('4836', '4916') Truth=[0.59]
T('522', '440') Truth=[0.59]
T('1581', '198') Truth=[0]
T('4189', '2015') Truth=[0.59]
T('1581', '197') Truth=[0]
T('1608', '1604') Truth=[0.59]
T('2841', '1879') Truth=[0.59]
T('4636', '781') Truth=[0]
T('1581', '193') Truth=[0]
T('2508', '3220') Truth=[0.19]
T('838', '3729') Truth=[0.59]
T('522', '447') Truth=[0.59]
T('1581', '192') Truth=[0]
T('1212', '182') Truth=[0.59]
T('3859', '3865') Truth=[0.59]
T('4506', '4495') Truth=[0]
T('3859', '3863') Truth=[0.59]
T('2662', '2661') Truth=[0]
T('3859', '3861') Truth=[0.59]
T('2662', '2660') Truth=[0]
T('2874', '3274') Truth=[0]
T('3205', '3657') Truth=[0.59]
T('3205', '3658') Truth=[0.59]
T('545', '4981') Truth=[0]
T('1676', '1674') Truth=[0]
T('1331', '1330') Truth=[0]
T('1331', '1333') Truth=[0.59]
T('1331', '1332') Truth=[0.59]
T('3601', '3309') Truth=[0.59]
T('3560', '2472') Truth=[0]
T('522', '471') Truth=[0.59]
T('3565', '3740') Truth=[0]
T('1802', '1953') Truth=[0.59]
T('271', '709') Truth=[0]
T('522', '477') Truth=[0.59]
T('1393', '3218') Truth=[0.18]
T('4497', '2734') Truth=[0.59]
T('3965', '3412') Truth=[0.59]
T('127', '4675') Truth=[0.59]
T('4489', '1544') Truth=[0.59]
T('561', '3412') Truth=[0.59]
T('1143', '3590') Truth=[0.59]
T('978', '3808') Truth=[0]
T('1983', '2898') Truth=[0]
T('2343', '3329') Truth=[0]
T('2487', '2961') Truth=[0.11]
T('1983', '2899') Truth=[0]
T('2692', '4028') Truth=[0]
T('1733', '3632') Truth=[0.59]
T('2692', '4025') Truth=[0]
T('2692', '4026') Truth=[0]
T('534', '4221') Truth=[0.22]
T('1964', '2236') Truth=[0]
T('2692', '4023') Truth=[0]
T('2692', '4024') Truth=[0]
T('1096', '633') Truth=[0.59]
T('3422', '219') Truth=[0.59]
T('2692', '4029') Truth=[0.27]
T('306', '1225') Truth=[0.59]
T('2624', '2258') Truth=[0]
T('3220', '2961') Truth=[0.59]
T('2781', '1656') Truth=[0]
T('547', '4981') Truth=[0]
T('2692', '4030') Truth=[0]
T('2898', '3807') Truth=[0]
T('1903', '1660') Truth=[0.59]
T('2488', '2966') Truth=[0]
T('3856', '3854') Truth=[0.59]
T('478', '4049') Truth=[0.19]
T('2114', '4710') Truth=[0]
T('3856', '3858') Truth=[0]
T('1884', '4081') Truth=[0]
T('464', '1975') Truth=[0]
T('1433', '2344') Truth=[0.59]
T('273', '709') Truth=[0]
T('3682', '3205') Truth=[0.59]
T('3856', '3865') Truth=[0.59]
T('1375', '3484') Truth=[0.59]
T('3772', '498') Truth=[0]
T('2048', '3347') Truth=[0.59]
T('3856', '3863') Truth=[0.59]
T('3856', '3861') Truth=[0.59]
T('3808', '4046') Truth=[0]
T('2533', '3729') Truth=[0]
T('2437', '3193') Truth=[0.59]
T('2671', '3808') Truth=[0]
T('4960', '2509') Truth=[0.59]
T('3835', '628') Truth=[0]
T('2984', '4130') Truth=[0.59]
T('1585', '189') Truth=[0]
T('1091', '4596') Truth=[0.17]
T('622', '1872') Truth=[0]
T('1585', '183') Truth=[0]
T('4286', '3076') Truth=[0]
T('1585', '185') Truth=[0]
T('358', '3287') Truth=[0.59]
T('1281', '0') Truth=[0.59]
T('3451', '4615') Truth=[0.59]
T('2772', '3524') Truth=[0]
T('4114', '3318') Truth=[0]
T('2277', '737') Truth=[0]
T('4939', '1610') Truth=[0.59]
T('4757', '3764') Truth=[0]
T('1366', '4994') Truth=[0.59]
T('3395', '2760') Truth=[0.59]
T('4559', '2197') Truth=[0]
T('271', '628') Truth=[0]
T('2678', '4341') Truth=[0.59]
T('4356', '2773') Truth=[0]
T('3021', '1477') Truth=[0]
T('4282', '573') Truth=[0]
T('2755', '2527') Truth=[0.02]
T('3875', '244') Truth=[0]
T('4245', '1884') Truth=[0]
T('546', '2262') Truth=[0.49]
T('4922', '3558') Truth=[0]
T('1020', '2889') Truth=[0.59]
T('4836', '1907') Truth=[0.59]
T('681', '1043') Truth=[0.59]
T('1413', '1347') Truth=[0.59]
T('4756', '3764') Truth=[0]
T('298', '75') Truth=[0.59]
T('4292', '4341') Truth=[0]
T('2823', '497') Truth=[0]
T('2282', '620') Truth=[0.59]
T('519', '3070') Truth=[0]
T('2684', '4241') Truth=[0.59]
T('4026', '4030') Truth=[0.59]
T('4206', '636') Truth=[0.59]
T('2682', '301') Truth=[0]
T('205', '2753') Truth=[0]
T('3953', '2353') Truth=[0]
T('2682', '302') Truth=[0]
T('1064', '1063') Truth=[0.59]
T('2348', '1654') Truth=[0]
T('1064', '1065') Truth=[0.59]
T('87', '2692') Truth=[0.25]
T('2744', '4405') Truth=[0]
T('843', '2235') Truth=[0]
T('205', '2755') Truth=[0]
T('2755', '2533') Truth=[0]
T('766', '4056') Truth=[0.59]
T('2901', '3004') Truth=[0.59]
T('244', '4030') Truth=[0]
T('4939', '1604') Truth=[0.59]
T('1446', '4066') Truth=[0.15]
T('3238', '2037') Truth=[0.59]
T('3953', '2355') Truth=[0]
T('4939', '1606') Truth=[0.59]
T('1377', '4809') Truth=[0.59]
T('4546', '4081') Truth=[0]
T('2638', '1764') Truth=[0]
T('3417', '2593') Truth=[0.59]
T('2355', '2868') Truth=[0]
T('2809', '2810') Truth=[0]
T('2724', '740') Truth=[0.59]
T('2879', '2867') Truth=[0]
T('4234', '3771') Truth=[0]
T('726', '1491') Truth=[0]
T('372', '368') Truth=[0]
T('4244', '3612') Truth=[0]
T('4234', '3772') Truth=[0]
T('1959', '1956') Truth=[0.59]
T('1064', '1060') Truth=[0.59]
T('2390', '205') Truth=[0.07]
T('769', '4056') Truth=[0]
T('2898', '477') Truth=[0]
T('2509', '1547') Truth=[0]
T('4904', '4242') Truth=[0.59]
T('4342', '753') Truth=[0.59]
T('273', '628') Truth=[0]
T('2671', '463') Truth=[0]
T('1064', '1057') Truth=[0.59]
T('4342', '752') Truth=[0]
T('2505', '4621') Truth=[0.59]
T('1483', '1384') Truth=[0]
T('47', '143') Truth=[0]
T('4309', '4299') Truth=[0]
T('4245', '4937') Truth=[0]
T('2123', '1625') Truth=[0.59]
T('1407', '2778') Truth=[0.59]
T('2282', '618') Truth=[0]
T('2874', '3303') Truth=[0.59]
T('262', '2067') Truth=[0.59]
T('3448', '1748') Truth=[0.59]
T('2505', '4626') Truth=[0.59]
T('4865', '776') Truth=[0.59]
T('1592', '2290') Truth=[0]
T('89', '2692') Truth=[0]
T('2744', '1399') Truth=[0]
T('2533', '3807') Truth=[0]
T('2092', '1968') Truth=[0.59]
T('4063', '4414') Truth=[0.59]
T('4234', '3767') Truth=[0]
T('547', '2262') Truth=[0]
T('4234', '3769') Truth=[0]
T('2898', '471') Truth=[0]
T('4234', '3766') Truth=[0]
T('2067', '1429') Truth=[0.59]
T('2030', '4059') Truth=[0.59]
T('1478', '1476') Truth=[0]
T('2825', '451') Truth=[0.59]
T('4020', '1855') Truth=[0.59]
T('3023', '4512') Truth=[0.59]
T('838', '2390') Truth=[0]
T('1934', '518') Truth=[0.59]
T('3772', '3118') Truth=[0]
T('4024', '4023') Truth=[0]
T('1948', '3883') Truth=[0]
T('4967', '4352') Truth=[0.59]
T('4024', '4028') Truth=[0]
T('4388', '4136') Truth=[0]
T('4024', '4029') Truth=[0]
T('1034', '2723') Truth=[0.59]
T('4024', '4026') Truth=[0]
T('2512', '1409') Truth=[0.59]
T('3550', '2662') Truth=[0]
T('3550', '2661') Truth=[0]
T('3021', '1436') Truth=[0]
T('3550', '2660') Truth=[0]
T('1787', '2673') Truth=[0]
T('1810', '4133') Truth=[0.59]
T('4287', '1391') Truth=[0]
T('1810', '4131') Truth=[0.59]
T('2278', '3306') Truth=[0.59]
T('1676', '1783') Truth=[0]
T('1734', '293') Truth=[0]
T('1092', '3316') Truth=[0]
T('4836', '219') Truth=[0.59]
T('223', '3835') Truth=[0]
T('4023', '4025') Truth=[0]
T('1721', '2523') Truth=[0]
T('2443', '4429') Truth=[0.59]
T('4023', '4024') Truth=[0]
T('686', '3684') Truth=[0]
T('2044', '4740') Truth=[0.59]
