--- Atoms: 
SYBILS('159970') Truth=[0.92]
SYBILS('159973') Truth=[0.96]
SYBILS('159977') Truth=[0.99]
SYBILS('121393') Truth=[0.96]
SYBILS('87239') Truth=[0.99]
SYBILS('87234') Truth=[0.99]
SYBILS('145367') Truth=[0.92]
SYBILS('145366') Truth=[0.96]
SYBILS('145369') Truth=[0.75]
SYBILS('87230') Truth=[0.99]
SYBILS('145368') Truth=[0.96]
SYBILS('87232') Truth=[0.99]
SYBILS('121399') Truth=[0.91]
SYBILS('160969') Truth=[0.89]
SYBILS('160968') Truth=[0.97]
SYBILS('159984') Truth=[0.98]
SYBILS('160971') Truth=[0.81]
SYBILS('145350') Truth=[0.98]
SYBILS('145351') Truth=[0.94]
SYBILS('87245') Truth=[0.97]
SYBILS('145353') Truth=[0.94]
SYBILS('87244') Truth=[0.99]
SYBILS('87247') Truth=[0.99]
SYBILS('145355') Truth=[0.96]
SYBILS('160977') Truth=[0.92]
SYBILS('87241') Truth=[0.97]
SYBILS('63296') Truth=[0.99]
SYBILS('160976') Truth=[0.92]
SYBILS('87240') Truth=[0.96]
SYBILS('63292') Truth=[0.99]
SYBILS('160979') Truth=[0.93]
SYBILS('63290') Truth=[1]
SYBILS('160978') Truth=[0.94]
SYBILS('77883') Truth=[1]
SYBILS('77882') Truth=[1]
SYBILS('38283') Truth=[0.98]
SYBILS('77880') Truth=[1]
SYBILS('87208') Truth=[0.99]
SYBILS('145392') Truth=[0.92]
SYBILS('63239') Truth=[1]
SYBILS('145382') Truth=[0.95]
SYBILS('63248') Truth=[0.99]
SYBILS('145384') Truth=[0.93]
SYBILS('145387') Truth=[0.92]
SYBILS('38289') Truth=[1]
SYBILS('63245') Truth=[0.99]
SYBILS('38287') Truth=[1]
SYBILS('63243') Truth=[1]
SYBILS('63242') Truth=[0.99]
SYBILS('77878') Truth=[1]
SYBILS('77875') Truth=[0.99]
SYBILS('77873') Truth=[0.99]
SYBILS('77871') Truth=[1]
SYBILS('38291') Truth=[1]
SYBILS('87219') Truth=[0.96]
SYBILS('63229') Truth=[1]
SYBILS('38290') Truth=[1]
SYBILS('145371') Truth=[0.91]
SYBILS('63237') Truth=[1]
SYBILS('145374') Truth=[0.94]
SYBILS('145373') Truth=[0.5]
SYBILS('145376') Truth=[0.75]
SYBILS('63234') Truth=[0.99]
SYBILS('63233') Truth=[1]
SYBILS('87224') Truth=[0.94]
SYBILS('63261') Truth=[1]
SYBILS('77899') Truth=[0.99]
SYBILS('77898') Truth=[0.99]
SYBILS('77895') Truth=[1]
SYBILS('77894') Truth=[1]
SYBILS('77892') Truth=[1]
SYBILS('77891') Truth=[1]
SYBILS('145393') Truth=[0.5]
SYBILS('87204') Truth=[0.99]
SYBILS('145398') Truth=[0.93]
SYBILS('145397') Truth=[0.95]
SYBILS('63254') Truth=[1]
SYBILS('145399') Truth=[0.96]
SYBILS('63251') Truth=[0.99]
SYBILS('63250') Truth=[0.99]
SYBILS('28915') Truth=[0.99]
SYBILS('28918') Truth=[1]
SYBILS('28910') Truth=[1]
SYBILS('87296') Truth=[0.99]
SYBILS('28909') Truth=[0.99]
SYBILS('87292') Truth=[0.98]
SYBILS('87294') Truth=[0.99]
SYBILS('28901') Truth=[1]
SYBILS('28900') Truth=[1]
SYBILS('28903') Truth=[0.99]
SYBILS('87277') Truth=[0.98]
SYBILS('87273') Truth=[0.99]
SYBILS('87270') Truth=[0.99]
SYBILS('87285') Truth=[0.5]
SYBILS('87284') Truth=[0.92]
SYBILS('87281') Truth=[0.98]
SYBILS('28834') Truth=[0.99]
SYBILS('28836') Truth=[0.99]
SYBILS('28839') Truth=[1]
SYBILS('28838') Truth=[1]
SYBILS('5483') Truth=[1]
SYBILS('5481') Truth=[1]
SYBILS('28831') Truth=[1]
SYBILS('28830') Truth=[1]
SYBILS('28828') Truth=[1]
SYBILS('5470') Truth=[1]
SYBILS('111908') Truth=[0.96]
SYBILS('5469') Truth=[1]
SYBILS('111907') Truth=[0.96]
SYBILS('5468') Truth=[1]
SYBILS('53813') Truth=[1]
SYBILS('53815') Truth=[1]
SYBILS('28814') Truth=[0.99]
SYBILS('28817') Truth=[1]
SYBILS('53817') Truth=[1]
SYBILS('53819') Truth=[1]
SYBILS('28818') Truth=[1]
SYBILS('111913') Truth=[0.85]
SYBILS('28811') Truth=[0.99]
SYBILS('111918') Truth=[0.95]
SYBILS('5497') Truth=[1]
SYBILS('111917') Truth=[0.98]
SYBILS('111916') Truth=[0.97]
SYBILS('28809') Truth=[1]
SYBILS('53821') Truth=[1]
SYBILS('28802') Truth=[1]
SYBILS('53802') Truth=[0.99]
SYBILS('28801') Truth=[1]
SYBILS('53804') Truth=[0.99]
SYBILS('53806') Truth=[1]
SYBILS('53805') Truth=[1]
SYBILS('53807') Truth=[1]
SYBILS('111921') Truth=[0.92]
SYBILS('111924') Truth=[0.94]
SYBILS('111923') Truth=[0.94]
SYBILS('5485') Truth=[1]
SYBILS('5484') Truth=[1]
SYBILS('53810') Truth=[1]
SYBILS('111932') Truth=[0.94]
SYBILS('28872') Truth=[1]
SYBILS('135903') Truth=[0.9]
SYBILS('135902') Truth=[0.91]
SYBILS('14238') Truth=[1]
SYBILS('111939') Truth=[0.97]
SYBILS('5438') Truth=[1]
SYBILS('5437') Truth=[1]
SYBILS('28860') Truth=[0.99]
SYBILS('111943') Truth=[0.92]
SYBILS('28862') Truth=[1]
SYBILS('28861') Truth=[1]
SYBILS('5424') Truth=[1]
SYBILS('14226') Truth=[1]
SYBILS('5423') Truth=[1]
SYBILS('14229') Truth=[1]
SYBILS('14220') Truth=[1]
SYBILS('5428') Truth=[1]
SYBILS('28857') Truth=[1]
SYBILS('28856') Truth=[1]
SYBILS('5461') Truth=[1]
SYBILS('5460') Truth=[1]
SYBILS('135926') Truth=[0.93]
SYBILS('28853') Truth=[1]
SYBILS('111953') Truth=[0.97]
SYBILS('135924') Truth=[0.94]
SYBILS('111952') Truth=[0.91]
SYBILS('14215') Truth=[1]
SYBILS('135928') Truth=[0.96]
SYBILS('5455') Truth=[1]
SYBILS('111958') Truth=[0.93]
SYBILS('5453') Truth=[1]
SYBILS('5452') Truth=[1]
SYBILS('5451') Truth=[1]
SYBILS('28848') Truth=[1]
SYBILS('111966') Truth=[0.93]
SYBILS('28842') Truth=[0.99]
SYBILS('135913') Truth=[0.94]
SYBILS('111964') Truth=[0.92]
SYBILS('135912') Truth=[0.94]
SYBILS('111963') Truth=[0.99]
SYBILS('28843') Truth=[1]
SYBILS('135919') Truth=[0.97]
SYBILS('5447') Truth=[0.99]
SYBILS('14204') Truth=[1]
SYBILS('5445') Truth=[1]
SYBILS('14207') Truth=[1]
SYBILS('5444') Truth=[1]
SYBILS('14206') Truth=[0.99]
SYBILS('5443') Truth=[0.99]
SYBILS('5442') Truth=[1]
SYBILS('5449') Truth=[1]
SYBILS('53878') Truth=[1]
SYBILS('77845') Truth=[0.99]
SYBILS('77841') Truth=[0.99]
SYBILS('14272') Truth=[1]
SYBILS('14271') Truth=[1]
SYBILS('135944') Truth=[0.97]
SYBILS('159910') Truth=[0.96]
SYBILS('111976') Truth=[0.93]
SYBILS('38240') Truth=[0.99]
SYBILS('135941') Truth=[0.9]
SYBILS('135948') Truth=[0.91]
SYBILS('135946') Truth=[0.93]
SYBILS('159916') Truth=[0.95]
SYBILS('159919') Truth=[0.95]
SYBILS('159918') Truth=[0.96]
SYBILS('160906') Truth=[0.95]
SYBILS('63203') Truth=[0.98]
SYBILS('135949') Truth=[0.97]
SYBILS('38246') Truth=[1]
SYBILS('38243') Truth=[0.99]
SYBILS('160909') Truth=[0.94]
SYBILS('53882') Truth=[0.99]
SYBILS('14275') Truth=[1]
SYBILS('14278') Truth=[1]
SYBILS('160903') Truth=[0.91]
SYBILS('160902') Truth=[0.89]
SYBILS('160901') Truth=[0.89]
SYBILS('14279') Truth=[1]
SYBILS('121309') Truth=[0.93]
SYBILS('77833') Truth=[0.99]
SYBILS('77832') Truth=[0.99]
SYBILS('14261') Truth=[0.98]
SYBILS('135933') Truth=[0.96]
SYBILS('38252') Truth=[1]
SYBILS('135932') Truth=[0.96]
SYBILS('159924') Truth=[0.9]
SYBILS('111984') Truth=[0.87]
SYBILS('159926') Truth=[0.98]
SYBILS('159925') Truth=[0.9]
SYBILS('135935') Truth=[0.91]
SYBILS('111986') Truth=[0.98]
SYBILS('159928') Truth=[0.96]
SYBILS('135934') Truth=[0.91]
SYBILS('159927') Truth=[0.96]
SYBILS('38259') Truth=[0.99]
SYBILS('160916') Truth=[0.97]
SYBILS('121303') Truth=[0.96]
SYBILS('121301') Truth=[0.91]
SYBILS('121300') Truth=[0.97]
SYBILS('121307') Truth=[0.93]
SYBILS('14267') Truth=[1]
SYBILS('77828') Truth=[0.99]
SYBILS('53875') Truth=[1]
SYBILS('160914') Truth=[0.94]
SYBILS('121305') Truth=[0.96]
SYBILS('77868') Truth=[0.99]
SYBILS('77865') Truth=[0.99]
SYBILS('135962') Truth=[0.97]
SYBILS('77863') Truth=[0.99]
SYBILS('135960') Truth=[0.91]
SYBILS('77862') Truth=[0.99]
SYBILS('77861') Truth=[0.99]
SYBILS('38263') Truth=[1]
SYBILS('28895') Truth=[1]
SYBILS('135963') Truth=[0.92]
SYBILS('28894') Truth=[1]
SYBILS('28896') Truth=[1]
SYBILS('63219') Truth=[0.99]
SYBILS('28899') Truth=[0.99]
SYBILS('63218') Truth=[0.99]
SYBILS('63217') Truth=[1]
SYBILS('5414') Truth=[1]
SYBILS('63227') Truth=[1]
SYBILS('5413') Truth=[1]
SYBILS('14259') Truth=[1]
SYBILS('38269') Truth=[0.99]
SYBILS('5411') Truth=[1]
SYBILS('38268') Truth=[0.99]
SYBILS('63223') Truth=[0.99]
SYBILS('38265') Truth=[1]
SYBILS('38264') Truth=[0.99]
SYBILS('121314') Truth=[0.93]
SYBILS('14252') Truth=[1]
SYBILS('121312') Truth=[0.97]
SYBILS('5419') Truth=[1]
SYBILS('5416') Truth=[1]
SYBILS('5415') Truth=[1]
SYBILS('77858') Truth=[0.99]
SYBILS('53889') Truth=[0.99]
SYBILS('77854') Truth=[0.97]
SYBILS('77852') Truth=[0.99]
SYBILS('77851') Truth=[1]
SYBILS('28883') Truth=[1]
SYBILS('28886') Truth=[1]
SYBILS('38270') Truth=[0.99]
SYBILS('63208') Truth=[1]
SYBILS('159906') Truth=[0.98]
SYBILS('28888') Truth=[1]
SYBILS('159905') Truth=[0.92]
SYBILS('135956') Truth=[0.94]
SYBILS('14249') Truth=[1]
SYBILS('63216') Truth=[1]
SYBILS('159907') Truth=[0.92]
SYBILS('5402') Truth=[1]
SYBILS('14248') Truth=[1]
SYBILS('5400') Truth=[0.97]
SYBILS('121321') Truth=[0.95]
SYBILS('28880') Truth=[0.97]
SYBILS('63210') Truth=[0.94]
SYBILS('53890') Truth=[1]
SYBILS('38275') Truth=[0.99]
SYBILS('121325') Truth=[0.91]
SYBILS('5409') Truth=[1]
SYBILS('53895') Truth=[1]
SYBILS('121322') Truth=[0.96]
SYBILS('5408') Truth=[0.99]
SYBILS('53894') Truth=[0.99]
SYBILS('121327') Truth=[0.91]
SYBILS('53899') Truth=[0.99]
SYBILS('77848') Truth=[0.96]
SYBILS('77802') Truth=[0.99]
SYBILS('53834') Truth=[1]
SYBILS('77801') Truth=[0.99]
SYBILS('53837') Truth=[1]
SYBILS('135983') Truth=[0.96]
SYBILS('159955') Truth=[0.95]
SYBILS('159954') Truth=[0.89]
SYBILS('159957') Truth=[0.96]
SYBILS('159956') Truth=[0.94]
SYBILS('135989') Truth=[0.99]
SYBILS('38205') Truth=[1]
SYBILS('121332') Truth=[0.98]
SYBILS('38201') Truth=[0.99]
SYBILS('121331') Truth=[0.95]
SYBILS('121330') Truth=[0.91]
SYBILS('145301') Truth=[0.92]
SYBILS('145303') Truth=[0.92]
SYBILS('160944') Truth=[0.94]
SYBILS('160941') Truth=[0.58]
SYBILS('145307') Truth=[0.98]
SYBILS('53841') Truth=[0.99]
SYBILS('160946') Truth=[0.95]
SYBILS('38207') Truth=[0.99]
SYBILS('53844') Truth=[0.99]
SYBILS('160951') Truth=[0.5]
SYBILS('135972') Truth=[0.96]
SYBILS('135971') Truth=[0.89]
SYBILS('135970') Truth=[0.89]
SYBILS('38216') Truth=[1]
SYBILS('38215') Truth=[1]
SYBILS('121343') Truth=[0.94]
SYBILS('121341') Truth=[0.93]
SYBILS('38210') Truth=[1]
SYBILS('121340') Truth=[0.96]
SYBILS('121345') Truth=[0.94]
SYBILS('121344') Truth=[0.91]
SYBILS('160952') Truth=[0.95]
SYBILS('160957') Truth=[0.95]
SYBILS('38218') Truth=[1]
SYBILS('160956') Truth=[0.95]
SYBILS('77822') Truth=[1]
SYBILS('14290') Truth=[1]
SYBILS('53858') Truth=[0.99]
SYBILS('77821') Truth=[1]
SYBILS('14292') Truth=[1]
SYBILS('159930') Truth=[0.93]
SYBILS('159932') Truth=[0.95]
SYBILS('38224') Truth=[1]
SYBILS('145321') Truth=[0.96]
SYBILS('145323') Truth=[0.91]
SYBILS('38221') Truth=[1]
SYBILS('145322') Truth=[0.93]
SYBILS('121351') Truth=[0.91]
SYBILS('121358') Truth=[0.97]
SYBILS('121357') Truth=[0.91]
SYBILS('121356') Truth=[0.95]
SYBILS('145326') Truth=[0.91]
SYBILS('77818') Truth=[1]
SYBILS('53861') Truth=[0.99]
SYBILS('53864') Truth=[0.99]
SYBILS('14299') Truth=[1]
SYBILS('77815') Truth=[0.99]
SYBILS('160923') Truth=[0.94]
SYBILS('121359') Truth=[0.95]
SYBILS('135991') Truth=[0.93]
SYBILS('53846') Truth=[1]
SYBILS('77813') Truth=[1]
SYBILS('135990') Truth=[0.9]
SYBILS('53845') Truth=[0.99]
SYBILS('53847') Truth=[1]
SYBILS('77810') Truth=[0.99]
SYBILS('14281') Truth=[1]
SYBILS('135994') Truth=[0.75]
SYBILS('159942') Truth=[0.94]
SYBILS('159941') Truth=[0.97]
SYBILS('159946') Truth=[0.99]
SYBILS('159948') Truth=[0.67]
SYBILS('159947') Truth=[0.91]
SYBILS('160938') Truth=[0.96]
SYBILS('121365') Truth=[0.66]
SYBILS('38233') Truth=[1]
SYBILS('121369') Truth=[0.92]
SYBILS('77809') Truth=[0.99]
SYBILS('77807') Truth=[1]
SYBILS('53853') Truth=[0.98]
SYBILS('145317') Truth=[0.91]
SYBILS('53852') Truth=[0.98]
SYBILS('160935') Truth=[0.94]
SYBILS('53855') Truth=[1]
SYBILS('160934') Truth=[0.98]
SYBILS('145319') Truth=[0.93]
SYBILS('38239') Truth=[0.99]
SYBILS('159871') Truth=[0.92]
SYBILS('160861') Truth=[0.9]
SYBILS('159875') Truth=[0.5]
SYBILS('160860') Truth=[0.9]
SYBILS('159877') Truth=[0.94]
SYBILS('145220') Truth=[0.9]
SYBILS('87377') Truth=[0.98]
SYBILS('145221') Truth=[0.93]
SYBILS('87378') Truth=[0.98]
SYBILS('160867') Truth=[0.88]
SYBILS('145225') Truth=[0.94]
SYBILS('160865') Truth=[0.96]
SYBILS('87375') Truth=[0.95]
SYBILS('160864') Truth=[0.28]
SYBILS('160869') Truth=[0.94]
SYBILS('87370') Truth=[0.99]
SYBILS('159880') Truth=[0.97]
SYBILS('159885') Truth=[0.93]
SYBILS('159884') Truth=[0.89]
SYBILS('160873') Truth=[0.94]
SYBILS('160871') Truth=[0.96]
SYBILS('135899') Truth=[0.5]
SYBILS('159888') Truth=[0.85]
SYBILS('135898') Truth=[0.91]
SYBILS('135897') Truth=[0.91]
SYBILS('121262') Truth=[0.92]
SYBILS('121266') Truth=[0.97]
SYBILS('63399') Truth=[0.99]
SYBILS('87384') Truth=[0.99]
SYBILS('63395') Truth=[0.99]
SYBILS('145214') Truth=[0.91]
SYBILS('160877') Truth=[0.88]
SYBILS('145217') Truth=[0.93]
SYBILS('160876') Truth=[0.97]
SYBILS('145219') Truth=[0.96]
SYBILS('87382') Truth=[0.94]
SYBILS('160879') Truth=[0.95]
SYBILS('159851') Truth=[0.93]
SYBILS('121273') Truth=[0.92]
SYBILS('121272') Truth=[0.94]
SYBILS('121277') Truth=[0.92]
SYBILS('145243') Truth=[0.92]
SYBILS('87354') Truth=[0.94]
SYBILS('87357') Truth=[0.98]
SYBILS('145245') Truth=[0.93]
SYBILS('160844') Truth=[0.96]
SYBILS('121278') Truth=[0.96]
SYBILS('160847') Truth=[0.97]
SYBILS('159863') Truth=[0.38]
SYBILS('159862') Truth=[0.97]
SYBILS('160851') Truth=[0.97]
SYBILS('159865') Truth=[0.97]
SYBILS('159866') Truth=[0.97]
SYBILS('121283') Truth=[0.97]
SYBILS('145232') Truth=[0.97]
SYBILS('121287') Truth=[0.92]
SYBILS('121286') Truth=[0.92]
SYBILS('87368') Truth=[0.99]
SYBILS('145234') Truth=[0.92]
SYBILS('87367') Truth=[0.98]
SYBILS('160856') Truth=[0.94]
SYBILS('87362') Truth=[0.99]
SYBILS('145239') Truth=[0.92]
SYBILS('145238') Truth=[0.96]
SYBILS('121289') Truth=[0.97]
SYBILS('160858') Truth=[0.92]
SYBILS('87360') Truth=[0.98]
SYBILS('160857') Truth=[0.89]
SYBILS('145270') Truth=[0.94]
SYBILS('145261') Truth=[0.94]
SYBILS('87336') Truth=[0.94]
SYBILS('145264') Truth=[0.98]
SYBILS('87339') Truth=[0.99]
SYBILS('63368') Truth=[1]
SYBILS('121292') Truth=[0.93]
SYBILS('145263') Truth=[0.96]
SYBILS('63367') Truth=[1]
SYBILS('145265') Truth=[0.95]
SYBILS('63365') Truth=[0.99]
SYBILS('63364') Truth=[0.99]
SYBILS('121296') Truth=[0.99]
SYBILS('87330') Truth=[0.99]
SYBILS('77998') Truth=[0.99]
SYBILS('77997') Truth=[1]
SYBILS('77993') Truth=[0.97]
SYBILS('63356') Truth=[0.99]
SYBILS('145254') Truth=[0.9]
SYBILS('63354') Truth=[0.99]
SYBILS('63352') Truth=[0.99]
SYBILS('63350') Truth=[0.99]
SYBILS('159892') Truth=[0.97]
SYBILS('159891') Truth=[0.94]
SYBILS('160880') Truth=[0.96]
SYBILS('159896') Truth=[0.94]
SYBILS('160883') Truth=[0.93]
SYBILS('159899') Truth=[0.99]
SYBILS('145284') Truth=[0.97]
SYBILS('145283') Truth=[0.91]
SYBILS('87314') Truth=[0.99]
SYBILS('145285') Truth=[0.94]
SYBILS('87316') Truth=[0.92]
SYBILS('63386') Truth=[1]
SYBILS('145289') Truth=[0.82]
SYBILS('160889') Truth=[0.96]
SYBILS('160892') Truth=[0.96]
SYBILS('160891') Truth=[0.93]
SYBILS('160890') Truth=[0.92]
SYBILS('160895') Truth=[0.97]
SYBILS('160893') Truth=[0.99]
SYBILS('145280') Truth=[0.91]
SYBILS('87318') Truth=[0.99]
SYBILS('145282') Truth=[0.91]
SYBILS('145273') Truth=[0.93]
SYBILS('87326') Truth=[0.94]
SYBILS('87325') Truth=[0.96]
SYBILS('145274') Truth=[0.96]
SYBILS('63377') Truth=[0.99]
SYBILS('87321') Truth=[0.99]
SYBILS('63374') Truth=[0.99]
SYBILS('160899') Truth=[0.5]
SYBILS('63372') Truth=[1]
SYBILS('160898') Truth=[0.95]
SYBILS('87320') Truth=[0.98]
SYBILS('145296') Truth=[0.97]
SYBILS('145298') Truth=[0.92]
SYBILS('5395') Truth=[1]
SYBILS('5393') Truth=[1]
SYBILS('5391') Truth=[1]
SYBILS('87399') Truth=[0.99]
SYBILS('87395') Truth=[0.96]
SYBILS('87397') Truth=[0.96]
SYBILS('87396') Truth=[0.99]
SYBILS('87390') Truth=[0.98]
SYBILS('28956') Truth=[1]
SYBILS('28958') Truth=[0.97]
SYBILS('5362') Truth=[1]
SYBILS('53919') Truth=[0.99]
SYBILS('28951') Truth=[1]
SYBILS('28954') Truth=[1]
SYBILS('5355') Truth=[1]
SYBILS('14319') Truth=[1]
SYBILS('5354') Truth=[1]
SYBILS('14318') Truth=[1]
SYBILS('14310') Truth=[1]
SYBILS('28945') Truth=[0.99]
SYBILS('53901') Truth=[1]
SYBILS('53900') Truth=[0.99]
SYBILS('53903') Truth=[0.99]
SYBILS('53902') Truth=[1]
SYBILS('28948') Truth=[0.98]
SYBILS('5351') Truth=[1]
SYBILS('5350') Truth=[1]
SYBILS('53908') Truth=[1]
SYBILS('28940') Truth=[0.99]
SYBILS('28942') Truth=[0.99]
SYBILS('14306') Truth=[1]
SYBILS('5345') Truth=[1]
SYBILS('14308') Truth=[1]
SYBILS('28936') Truth=[1]
SYBILS('28939') Truth=[0.99]
SYBILS('5382') Truth=[1]
SYBILS('28931') Truth=[1]
SYBILS('38302') Truth=[1]
SYBILS('38301') Truth=[1]
SYBILS('38300') Truth=[0.96]
SYBILS('38307') Truth=[1]
SYBILS('53923') Truth=[1]
SYBILS('53927') Truth=[0.99]
SYBILS('53926') Truth=[1]
SYBILS('53928') Truth=[1]
SYBILS('111803') Truth=[0.96]
SYBILS('28920') Truth=[0.99]
SYBILS('111809') Truth=[0.75]
SYBILS('38315') Truth=[1]
SYBILS('111808') Truth=[0.98]
SYBILS('5368') Truth=[1]
SYBILS('38312') Truth=[1]
SYBILS('38318') Truth=[1]
SYBILS('53932') Truth=[0.99]
SYBILS('38316') Truth=[1]
SYBILS('28999') Truth=[1]
SYBILS('28992') Truth=[1]
SYBILS('28994') Truth=[1]
SYBILS('111813') Truth=[0.91]
SYBILS('14359') Truth=[1]
SYBILS('111819') Truth=[0.96]
SYBILS('5314') Truth=[1]
SYBILS('111816') Truth=[0.99]
SYBILS('111815') Truth=[0.92]
SYBILS('111818') Truth=[0.97]
SYBILS('28990') Truth=[1]
SYBILS('14353') Truth=[1]
SYBILS('14352') Truth=[1]
SYBILS('5319') Truth=[1]
SYBILS('5318') Truth=[1]
SYBILS('14356') Truth=[1]
SYBILS('111823') Truth=[0.96]
SYBILS('111822') Truth=[0.97]
SYBILS('28983') Truth=[1]
SYBILS('28982') Truth=[0.99]
SYBILS('28985') Truth=[1]
SYBILS('111821') Truth=[0.96]
SYBILS('28987') Truth=[0.99]
SYBILS('14348') Truth=[1]
SYBILS('5303') Truth=[1]
SYBILS('14347') Truth=[1]
SYBILS('5302') Truth=[1]
SYBILS('14342') Truth=[1]
SYBILS('5307') Truth=[1]
SYBILS('28977') Truth=[0.99]
SYBILS('28979') Truth=[1]
SYBILS('28970') Truth=[1]
SYBILS('111835') Truth=[0.94]
SYBILS('111830') Truth=[0.98]
SYBILS('135805') Truth=[0.93]
SYBILS('28974') Truth=[1]
SYBILS('111831') Truth=[0.94]
SYBILS('135802') Truth=[0.96]
SYBILS('135807') Truth=[0.93]
SYBILS('14339') Truth=[1]
SYBILS('135806') Truth=[0.97]
SYBILS('5334') Truth=[1]
SYBILS('5333') Truth=[1]
SYBILS('111837') Truth=[0.96]
SYBILS('5332') Truth=[1]
SYBILS('111839') Truth=[0.96]
SYBILS('5330') Truth=[1]
SYBILS('14331') Truth=[1]
SYBILS('5338') Truth=[1]
SYBILS('111844') Truth=[0.95]
SYBILS('111847') Truth=[0.98]
SYBILS('111840') Truth=[0.98]
SYBILS('28962') Truth=[0.99]
SYBILS('5324') Truth=[1]
SYBILS('5323') Truth=[1]
SYBILS('111849') Truth=[0.97]
SYBILS('5322') Truth=[1]
SYBILS('14329') Truth=[0.99]
SYBILS('14320') Truth=[1]
SYBILS('5329') Truth=[1]
SYBILS('5328') Truth=[1]
SYBILS('967') Truth=[1]
SYBILS('53999') Truth=[1]
SYBILS('111850') Truth=[0.95]
SYBILS('965') Truth=[0.98]
SYBILS('14390') Truth=[1]
SYBILS('135820') Truth=[0.91]
SYBILS('111852') Truth=[0.92]
SYBILS('135827') Truth=[0.96]
SYBILS('111854') Truth=[0.95]
SYBILS('135824') Truth=[0.91]
SYBILS('38369') Truth=[1]
SYBILS('38367') Truth=[1]
SYBILS('63323') Truth=[1]
SYBILS('38366') Truth=[0.98]
SYBILS('111859') Truth=[0.97]
SYBILS('38363') Truth=[0.97]
SYBILS('978') Truth=[1]
SYBILS('77956') Truth=[0.99]
SYBILS('976') Truth=[1]
SYBILS('975') Truth=[1]
SYBILS('14380') Truth=[1]
SYBILS('973') Truth=[1]
SYBILS('77951') Truth=[0.97]
SYBILS('971') Truth=[1]
SYBILS('14381') Truth=[1]
SYBILS('135812') Truth=[0.94]
SYBILS('135811') Truth=[0.91]
SYBILS('111866') Truth=[0.98]
SYBILS('159800') Truth=[0.94]
SYBILS('135810') Truth=[0.91]
SYBILS('111869') Truth=[0.97]
SYBILS('159802') Truth=[0.95]
SYBILS('159805') Truth=[0.91]
SYBILS('63308') Truth=[0.99]
SYBILS('135815') Truth=[0.91]
SYBILS('159804') Truth=[0.95]
SYBILS('111865') Truth=[0.95]
SYBILS('63306') Truth=[0.99]
SYBILS('159806') Truth=[0.97]
SYBILS('159809') Truth=[0.93]
SYBILS('135819') Truth=[0.96]
SYBILS('159808') Truth=[0.93]
SYBILS('87306') Truth=[0.98]
SYBILS('87305') Truth=[1]
SYBILS('63311') Truth=[0.99]
SYBILS('38376') Truth=[0.99]
SYBILS('14384') Truth=[1]
SYBILS('53991') Truth=[0.99]
SYBILS('14385') Truth=[1]
SYBILS('14387') Truth=[1]
SYBILS('969') Truth=[0.99]
SYBILS('77947') Truth=[0.99]
SYBILS('14389') Truth=[1]
SYBILS('77946') Truth=[0.99]
SYBILS('989') Truth=[1]
SYBILS('77988') Truth=[0.96]
SYBILS('111871') Truth=[0.97]
SYBILS('986') Truth=[1]
SYBILS('135840') Truth=[0.96]
SYBILS('984') Truth=[0.99]
SYBILS('77981') Truth=[1]
SYBILS('980') Truth=[1]
SYBILS('135843') Truth=[0.94]
SYBILS('38381') Truth=[0.99]
SYBILS('135848') Truth=[0.92]
SYBILS('111876') Truth=[0.95]
SYBILS('63338') Truth=[0.99]
SYBILS('63345') Truth=[0.99]
SYBILS('63343') Truth=[0.99]
SYBILS('63341') Truth=[1]
SYBILS('63340') Truth=[0.83]
SYBILS('14376') Truth=[1]
SYBILS('14379') Truth=[1]
SYBILS('14378') Truth=[1]
SYBILS('77977') Truth=[0.99]
SYBILS('111883') Truth=[0.96]
SYBILS('77975') Truth=[1]
SYBILS('77974') Truth=[1]
SYBILS('14360') Truth=[1]
SYBILS('993') Truth=[1]
SYBILS('135834') Truth=[0.9]
SYBILS('111889') Truth=[0.95]
SYBILS('77970') Truth=[1]
SYBILS('38394') Truth=[0.99]
SYBILS('990') Truth=[1]
SYBILS('135831') Truth=[0.96]
SYBILS('38391') Truth=[0.99]
SYBILS('135837') Truth=[0.97]
SYBILS('38390') Truth=[0.99]
SYBILS('63328') Truth=[1]
SYBILS('111886') Truth=[0.95]
SYBILS('63337') Truth=[0.99]
SYBILS('63334') Truth=[0.99]
SYBILS('38399') Truth=[1]
SYBILS('63333') Truth=[1]
SYBILS('38398') Truth=[1]
SYBILS('63332') Truth=[0.99]
SYBILS('38396') Truth=[1]
SYBILS('121204') Truth=[0.92]
SYBILS('14362') Truth=[1]
SYBILS('121202') Truth=[0.96]
SYBILS('14365') Truth=[1]
SYBILS('111892') Truth=[0.95]
SYBILS('923') Truth=[1]
SYBILS('77921') Truth=[0.99]
SYBILS('920') Truth=[1]
SYBILS('135861') Truth=[0.91]
SYBILS('111890') Truth=[0.67]
SYBILS('159831') Truth=[0.91]
SYBILS('135867') Truth=[0.94]
SYBILS('111899') Truth=[0.93]
SYBILS('111896') Truth=[0.58]
SYBILS('135868') Truth=[0.96]
SYBILS('38325') Truth=[1]
SYBILS('121211') Truth=[0.96]
SYBILS('121210') Truth=[0.95]
SYBILS('38320') Truth=[0.99]
SYBILS('160821') Truth=[0.95]
SYBILS('160820') Truth=[0.95]
SYBILS('916') Truth=[1]
SYBILS('121218') Truth=[0.97]
