--- Atoms: 
CONJESTED('1125_1164') Truth=[0.56]
CONJESTED('1253_84') Truth=[0.76]
CONJESTED('633_196') Truth=[0.52]
CONJESTED('720_1344') Truth=[0.5]
CONJESTED('934_192') Truth=[0.8]
CONJESTED('838_879') Truth=[1]
CONJESTED('714_919') Truth=[0.48]
CONJESTED('1242_0') Truth=[0.5]
CONJESTED('988_520') Truth=[1]
CONJESTED('1350_837') Truth=[1]
CONJESTED('903_1338') Truth=[0.33]
CONJESTED('121_633') Truth=[0.96]
CONJESTED('1044_519') Truth=[0.07]
CONJESTED('1218_550') Truth=[0.45]
CONJESTED('695_1349') Truth=[1]
CONJESTED('1256_1179') Truth=[0.5]
CONJESTED('430_340') Truth=[0.72]
CONJESTED('1314_35') Truth=[0.51]
CONJESTED('985_47') Truth=[0.74]
CONJESTED('488_573') Truth=[0.65]
CONJESTED('442_956') Truth=[1]
CONJESTED('755_1215') Truth=[0.93]
CONJESTED('669_280') Truth=[0.16]
CONJESTED('1053_265') Truth=[0.08]
CONJESTED('452_1197') Truth=[1]
CONJESTED('266_225') Truth=[1]
CONJESTED('141_951') Truth=[0.82]
CONJESTED('1047_156') Truth=[0.17]
CONJESTED('1253_484') Truth=[0.3]
CONJESTED('902_755') Truth=[0.82]
# Atoms: 1369
